dt,sf0_real,sf0_imag,sf1_real,sf1_imag,expectation
0.3,0.1044027892,0.699550386,0.661495711,0.2493045113,1.019709766
0.4,0.1044027892,0.699550386,0.661495711,0.2493045113,1.035039584
0,0.5932035429,0.136024606,0.7782112218,0.1549004761,1
0.1,0.5932035429,0.136024606,0.7782112218,0.1549004761,1.002364962
0.2,0.5932035429,0.136024606,0.7782112218,0.1549004761,1.009459847
0.3,0.5932035429,0.136024606,0.7782112218,0.1549004761,1.021284655
0.4,0.5932035429,0.136024606,0.7782112218,0.1549004761,1.037839387
0,0.3057099698,0.1802873023,0.6052712468,0.7125199091,1
0.1,0.3057099698,0.1802873023,0.6052712468,0.7125199091,1.001703133
0.2,0.3057099698,0.1802873023,0.6052712468,0.7125199091,1.00681253
0.3,0.3057099698,0.1802873023,0.6052712468,0.7125199091,1.015328193
0.4,0.3057099698,0.1802873023,0.6052712468,0.7125199091,1.027250121
0,0.4973974565,0.5380131143,0.3632354722,0.5754977419,1
0.1,0.4973974565,0.5380131143,0.3632354722,0.5754977419,1.002643456
0.2,0.4973974565,0.5380131143,0.3632354722,0.5754977419,1.010573824
0.3,0.4973974565,0.5380131143,0.3632354722,0.5754977419,1.023791105
0.4,0.4973974565,0.5380131143,0.3632354722,0.5754977419,1.042295298
0,0.5360815622,0.1559149345,0.34426089,0.7548453692,1
0.1,0.5360815622,0.1559149345,0.34426089,0.7548453692,1.001982298
0.2,0.5360815622,0.1559149345,0.34426089,0.7548453692,1.007929194
0.3,0.5360815622,0.1559149345,0.34426089,0.7548453692,1.017840685
0.4,0.5360815622,0.1559149345,0.34426089,0.7548453692,1.031716774
0,0.6342584396,0.6172023374,0.4615063466,0.06155808993,1
0.1,0.6342584396,0.6172023374,0.4615063466,0.06155808993,1.002782289
0.2,0.6342584396,0.6172023374,0.4615063466,0.06155808993,1.011129156
0.3,0.6342584396,0.6172023374,0.4615063466,0.06155808993,1.0250406
0.4,0.6342584396,0.6172023374,0.4615063466,0.06155808993,1.044516623
0,0.1833845411,0.7150238131,0.05845304826,0.6720820619,1
0.1,0.1833845411,0.7150238131,0.05845304826,0.6720820619,1.002657861
0.2,0.1833845411,0.7150238131,0.05845304826,0.6720820619,1.010631443
0.3,0.1833845411,0.7150238131,0.05845304826,0.6720820619,1.023920747
0.4,0.1833845411,0.7150238131,0.05845304826,0.6720820619,1.042525773
0,0.09582989012,0.4829044039,0.8464206827,0.2029581159,1
0.1,0.09582989012,0.4829044039,0.8464206827,0.2029581159,1.001674403
0.2,0.09582989012,0.4829044039,0.8464206827,0.2029581159,1.006697612
0.3,0.09582989012,0.4829044039,0.8464206827,0.2029581159,1.015069626
0.4,0.09582989012,0.4829044039,0.8464206827,0.2029581159,1.026790446
0,0.7816102146,0.1816013252,0.112647361,0.5860179205,1
0.1,0.7816102146,0.1816013252,0.112647361,0.5860179205,1.002341378
0.2,0.7816102146,0.1816013252,0.112647361,0.5860179205,1.009365514
0.3,0.7816102146,0.1816013252,0.112647361,0.5860179205,1.021072406
0.4,0.7816102146,0.1816013252,0.112647361,0.5860179205,1.037462055
0,0.1349960283,0.04975633871,0.6721834635,0.7262711411,1
0.1,0.1349960283,0.04975633871,0.6721834635,0.7262711411,1.001236125
0.2,0.1349960283,0.04975633871,0.6721834635,0.7262711411,1.004944501
0.3,0.1349960283,0.04975633871,0.6721834635,0.7262711411,1.011125128
0.4,0.1349960283,0.04975633871,0.6721834635,0.7262711411,1.019778005
0,0.5206015532,0.7690640933,0.1006014586,0.3569226662,1
0.1,0.5206015532,0.7690640933,0.1006014586,0.3569226662,1.002902968
0.2,0.5206015532,0.7690640933,0.1006014586,0.3569226662,1.011611874
0.3,0.5206015532,0.7690640933,0.1006014586,0.3569226662,1.026126715
0.4,0.5206015532,0.7690640933,0.1006014586,0.3569226662,1.046447494
0,0.6250074845,0.7114823538,0.13746418,0.2902793549,1
0.1,0.6250074845,0.7114823538,0.13746418,0.2902793549,1.002902858
0.2,0.6250074845,0.7114823538,0.13746418,0.2902793549,1.011611432
0.3,0.6250074845,0.7114823538,0.13746418,0.2902793549,1.026125722
0.4,0.6250074845,0.7114823538,0.13746418,0.2902793549,1.046445729
0,0.3722755278,0.8728083815,0.3009345148,0.09515712495,1
0.1,0.3722755278,0.8728083815,0.3009345148,0.09515712495,1.002752749
0.2,0.3722755278,0.8728083815,0.3009345148,0.09515712495,1.011010995
0.3,0.3722755278,0.8728083815,0.3009345148,0.09515712495,1.02477474
0.4,0.3722755278,0.8728083815,0.3009345148,0.09515712495,1.044043982
0,0.3648995427,0.02257447007,0.5886813681,0.7209666871,1
0.1,0.3648995427,0.02257447007,0.5886813681,0.7209666871,1.001583594
0.2,0.3648995427,0.02257447007,0.5886813681,0.7209666871,1.006334376
0.3,0.3648995427,0.02257447007,0.5886813681,0.7209666871,1.014252347
0.4,0.3648995427,0.02257447007,0.5886813681,0.7209666871,1.025337505
0,0.7725782033,0.07441135578,0.597547907,0.2013016858,1
0.1,0.7725782033,0.07441135578,0.597547907,0.2013016858,1.002726473
0.2,0.7725782033,0.07441135578,0.597547907,0.2013016858,1.010905893
0.3,0.7725782033,0.07441135578,0.597547907,0.2013016858,1.024538259
0.4,0.7725782033,0.07441135578,0.597547907,0.2013016858,1.043623571
0,0.3255409193,0.3495475967,0.4910093146,0.7285255249,1
0.1,0.3255409193,0.3495475967,0.4910093146,0.7285255249,1.002028253
0.2,0.3255409193,0.3495475967,0.4910093146,0.7285255249,1.008113014
0.3,0.3255409193,0.3495475967,0.4910093146,0.7285255249,1.018254281
0.4,0.3255409193,0.3495475967,0.4910093146,0.7285255249,1.032452055
0,0.06767602287,0.3680179425,0.7896696537,0.4862145493,1
0.1,0.06767602287,0.3680179425,0.7896696537,0.4862145493,1.001595831
0.2,0.06767602287,0.3680179425,0.7896696537,0.4862145493,1.006383326
0.3,0.06767602287,0.3680179425,0.7896696537,0.4862145493,1.014362483
0.4,0.06767602287,0.3680179425,0.7896696537,0.4862145493,1.025533303
0,0.9062786719,0.3362611848,0.240535795,0.08791994023,1
0.1,0.9062786719,0.3362611848,0.240535795,0.08791994023,1.002891151
0.2,0.9062786719,0.3362611848,0.240535795,0.08791994023,1.011564602
0.3,0.9062786719,0.3362611848,0.240535795,0.08791994023,1.026020356
0.4,0.9062786719,0.3362611848,0.240535795,0.08791994023,1.04625841
0,0.5237921314,0.1961857701,0.1725770449,0.8107836396,1
0.1,0.5237921314,0.1961857701,0.1725770449,0.8107836396,1.001899689
0.2,0.5237921314,0.1961857701,0.1725770449,0.8107836396,1.007598757
0.3,0.5237921314,0.1961857701,0.1725770449,0.8107836396,1.017097203
0.4,0.5237921314,0.1961857701,0.1725770449,0.8107836396,1.030395028
0,0.1378112023,0.4878914752,0.3219820806,0.7995608299,1
0.1,0.1378112023,0.4878914752,0.3219820806,0.7995608299,1.002106403
0.2,0.1378112023,0.4878914752,0.3219820806,0.7995608299,1.008425611
0.3,0.1378112023,0.4878914752,0.3219820806,0.7995608299,1.018957624
0.4,0.1378112023,0.4878914752,0.3219820806,0.7995608299,1.033702443
0,0.3662052947,0.3557727697,0.6107328037,0.6052477682,1
0.1,0.3662052947,0.3557727697,0.6107328037,0.6052477682,1.002119464
0.2,0.3662052947,0.3557727697,0.6107328037,0.6052477682,1.008477855
0.3,0.3662052947,0.3557727697,0.6107328037,0.6052477682,1.019075174
0.4,0.3662052947,0.3557727697,0.6107328037,0.6052477682,1.03391142
0,0.6248489339,0.2840423146,0.4969411801,0.530973857,1
0.1,0.6248489339,0.2840423146,0.4969411801,0.530973857,1.002491917
0.2,0.6248489339,0.2840423146,0.4969411801,0.530973857,1.00996767
0.3,0.6248489339,0.2840423146,0.4969411801,0.530973857,1.022427257
0.4,0.6248489339,0.2840423146,0.4969411801,0.530973857,1.03987068
0,0.2422305754,0.06348091737,0.6881720191,0.6809653395,1
0.1,0.2422305754,0.06348091737,0.6881720191,0.6809653395,1.001436208
0.2,0.2422305754,0.06348091737,0.6881720191,0.6809653395,1.005744833
0.3,0.2422305754,0.06348091737,0.6881720191,0.6809653395,1.012925873
0.4,0.2422305754,0.06348091737,0.6881720191,0.6809653395,1.02297933
0,0.5298675178,0.7748461761,0.3401191862,0.05632722338,1
0.1,0.5298675178,0.7748461761,0.3401191862,0.05632722338,1.002768015
0.2,0.5298675178,0.7748461761,0.3401191862,0.05632722338,1.011072059
0.3,0.5298675178,0.7748461761,0.3401191862,0.05632722338,1.024912133
0.4,0.5298675178,0.7748461761,0.3401191862,0.05632722338,1.044288236
0,0.6521255152,0.1688180367,0.7017712348,0.2318402832,1
0.1,0.6521255152,0.1688180367,0.7017712348,0.2318402832,1.002520878
0.2,0.6521255152,0.1688180367,0.7017712348,0.2318402832,1.010083513
0.3,0.6521255152,0.1688180367,0.7017712348,0.2318402832,1.022687905
0.4,0.6521255152,0.1688180367,0.7017712348,0.2318402832,1.040334054
0,0.2826709023,0.3543802383,0.5799915183,0.6768468412,1
0.1,0.2826709023,0.3543802383,0.5799915183,0.6768468412,1.001974874
0.2,0.2826709023,0.3543802383,0.5799915183,0.6768468412,1.007899495
0.3,0.2826709023,0.3543802383,0.5799915183,0.6768468412,1.017773863
0.4,0.2826709023,0.3543802383,0.5799915183,0.6768468412,1.031597979
0,0.5477182816,0.306554804,0.7688682415,0.1219445094,1
0.1,0.5477182816,0.306554804,0.7688682415,0.1219445094,1.002363963
0.2,0.5477182816,0.306554804,0.7688682415,0.1219445094,1.009455853
0.3,0.5477182816,0.306554804,0.7688682415,0.1219445094,1.021275669
0.4,0.5477182816,0.306554804,0.7688682415,0.1219445094,1.037823412
0,0.09517873516,0.5633564158,0.2920293404,0.7670002748,1
0.1,0.09517873516,0.5633564158,0.2920293404,0.7670002748,1.00225811
0.2,0.09517873516,0.5633564158,0.2920293404,0.7670002748,1.009032441
0.3,0.09517873516,0.5633564158,0.2920293404,0.7670002748,1.020322993
0.4,0.09517873516,0.5633564158,0.2920293404,0.7670002748,1.036129765
0,0.5879832968,0.7333395046,0.3400940876,0.02871977089,1
0.1,0.5879832968,0.7333395046,0.3400940876,0.02871977089,1.002767267
0.2,0.5879832968,0.7333395046,0.3400940876,0.02871977089,1.01106907
0.3,0.5879832968,0.7333395046,0.3400940876,0.02871977089,1.024905407
0.4,0.5879832968,0.7333395046,0.3400940876,0.02871977089,1.04427628
0,0.3842672729,0.6331933636,0.6718176032,0.008120056706,1
0.1,0.3842672729,0.6331933636,0.6718176032,0.008120056706,1.002299031
0.2,0.3842672729,0.6331933636,0.6718176032,0.008120056706,1.009196123
0.3,0.3842672729,0.6331933636,0.6718176032,0.008120056706,1.020691277
0.4,0.3842672729,0.6331933636,0.6718176032,0.008120056706,1.036784493
0,0.3883544579,0.5630256931,0.2620210338,0.6808288051,1
0.1,0.3883544579,0.5630256931,0.2620210338,0.6808288051,1.002524637
0.2,0.3883544579,0.5630256931,0.2620210338,0.6808288051,1.010098549
0.3,0.3883544579,0.5630256931,0.2620210338,0.6808288051,1.022721735
0.4,0.3883544579,0.5630256931,0.2620210338,0.6808288051,1.040394196
0,0.0204778437,0.732412644,0.6061080053,0.3094922661,1
0.1,0.0204778437,0.732412644,0.6061080053,0.3094922661,1.002241497
0.2,0.0204778437,0.732412644,0.6061080053,0.3094922661,1.008965987
0.3,0.0204778437,0.732412644,0.6061080053,0.3094922661,1.020173471
0.4,0.0204778437,0.732412644,0.6061080053,0.3094922661,1.035863948
0,0.5185461493,0.2658547383,0.3942169087,0.7106505316,1
0.1,0.5185461493,0.2658547383,0.3942169087,0.7106505316,1.002172669
0.2,0.5185461493,0.2658547383,0.3942169087,0.7106505316,1.008690677
0.3,0.5185461493,0.2658547383,0.3942169087,0.7106505316,1.019554024
0.4,0.5185461493,0.2658547383,0.3942169087,0.7106505316,1.034762709
0,0.05708721117,0.585092282,0.1219307743,0.7997130474,1
0.1,0.05708721117,0.585092282,0.1219307743,0.7997130474,1.002312734
0.2,0.05708721117,0.585092282,0.1219307743,0.7997130474,1.009250935
0.3,0.05708721117,0.585092282,0.1219307743,0.7997130474,1.020814603
0.4,0.05708721117,0.585092282,0.1219307743,0.7997130474,1.037003739
0,0.5855865211,0.4547554517,0.6708686013,0.01487364142,1
0.1,0.5855865211,0.4547554517,0.6708686013,0.01487364142,1.002518927
0.2,0.5855865211,0.4547554517,0.6708686013,0.01487364142,1.010075709
0.3,0.5855865211,0.4547554517,0.6708686013,0.01487364142,1.022670346
0.4,0.5855865211,0.4547554517,0.6708686013,0.01487364142,1.040302837
0,0.6450471396,0.5216517616,0.549431477,0.09959256693,1
0.1,0.6450471396,0.5216517616,0.549431477,0.09959256693,1.002751309
0.2,0.6450471396,0.5216517616,0.549431477,0.09959256693,1.011005237
0.3,0.6450471396,0.5216517616,0.549431477,0.09959256693,1.024761782
0.4,0.6450471396,0.5216517616,0.549431477,0.09959256693,1.044020946
0,0.251737434,0.4902875586,0.7218084934,0.4186154238,1
0.1,0.251737434,0.4902875586,0.7218084934,0.4186154238,1.002105123
0.2,0.251737434,0.4902875586,0.7218084934,0.4186154238,1.008420491
0.3,0.251737434,0.4902875586,0.7218084934,0.4186154238,1.018946106
0.4,0.251737434,0.4902875586,0.7218084934,0.4186154238,1.033681966
0,0.3923989877,0.65365081,0.1652500998,0.6256644927,1
0.1,0.3923989877,0.65365081,0.1652500998,0.6256644927,1.002688074
0.2,0.3923989877,0.65365081,0.1652500998,0.6256644927,1.010752297
0.3,0.3923989877,0.65365081,0.1652500998,0.6256644927,1.024192668
0.4,0.3923989877,0.65365081,0.1652500998,0.6256644927,1.043009188
0,0.2334070271,0.8253192756,0.2692955007,0.4380059203,1
0.1,0.2334070271,0.8253192756,0.2692955007,0.4380059203,1.00285597
0.2,0.2334070271,0.8253192756,0.2692955007,0.4380059203,1.011423878
0.3,0.2334070271,0.8253192756,0.2692955007,0.4380059203,1.025703726
0.4,0.2334070271,0.8253192756,0.2692955007,0.4380059203,1.045695512
0,0.6060089561,0.1208615531,0.3288648647,0.7141383135,1
0.1,0.6060089561,0.1208615531,0.3288648647,0.7141383135,1.002067938
0.2,0.6060089561,0.1208615531,0.3288648647,0.7141383135,1.008271752
0.3,0.6060089561,0.1208615531,0.3288648647,0.7141383135,1.018611443
0.4,0.6060089561,0.1208615531,0.3288648647,0.7141383135,1.033087009
0,0.3461458598,0.7147034333,0.3356191976,0.5066969512,1
0.1,0.3461458598,0.7147034333,0.3356191976,0.5066969512,1.002774287
0.2,0.3461458598,0.7147034333,0.3356191976,0.5066969512,1.011097147
0.3,0.3461458598,0.7147034333,0.3356191976,0.5066969512,1.02496858
0.4,0.3461458598,0.7147034333,0.3356191976,0.5066969512,1.044388588
0,0.4268195612,0.5649014571,0.705514326,0.03099906157,1
0.1,0.4268195612,0.5649014571,0.705514326,0.03099906157,1.002311884
0.2,0.4268195612,0.5649014571,0.705514326,0.03099906157,1.009247535
0.3,0.4268195612,0.5649014571,0.705514326,0.03099906157,1.020806953
0.4,0.4268195612,0.5649014571,0.705514326,0.03099906157,1.036990139
0,0.5727847614,0.4460303676,0.3009281161,0.6183985747,1
0.1,0.5727847614,0.4460303676,0.3009281161,0.6183985747,1.002560347
0.2,0.5727847614,0.4460303676,0.3009281161,0.6183985747,1.010241389
0.3,0.5727847614,0.4460303676,0.3009281161,0.6183985747,1.023043126
0.4,0.5727847614,0.4460303676,0.3009281161,0.6183985747,1.040965557
0,0.6040542089,0.1158884837,0.02917723409,0.7879321425,1
0.1,0.6040542089,0.1158884837,0.02917723409,0.7879321425,1.001779598
0.2,0.6040542089,0.1158884837,0.02917723409,0.7879321425,1.007118391
0.3,0.6040542089,0.1158884837,0.02917723409,0.7879321425,1.016016379
0.4,0.6040542089,0.1158884837,0.02917723409,0.7879321425,1.028473562
0,0.6558081237,0.5805290619,0.1990291829,0.4396465599,1
0.1,0.6558081237,0.5805290619,0.1990291829,0.4396465599,1.002844561
0.2,0.6558081237,0.5805290619,0.1990291829,0.4396465599,1.011378245
0.3,0.6558081237,0.5805290619,0.1990291829,0.4396465599,1.025601052
0.4,0.6558081237,0.5805290619,0.1990291829,0.4396465599,1.045512982
0,0.2702364028,0.3005144317,0.7496510615,0.5241055704,1
0.1,0.2702364028,0.3005144317,0.7496510615,0.5241055704,1.001837473
0.2,0.2702364028,0.3005144317,0.7496510615,0.5241055704,1.007349894
0.3,0.2702364028,0.3005144317,0.7496510615,0.5241055704,1.016537261
0.4,0.2702364028,0.3005144317,0.7496510615,0.5241055704,1.029399576
0,0.5201277661,0.8118197803,0.1050862049,0.2436650175,1
0.1,0.5201277661,0.8118197803,0.1050862049,0.2436650175,1.002891287
0.2,0.5201277661,0.8118197803,0.1050862049,0.2436650175,1.011565149
0.3,0.5201277661,0.8118197803,0.1050862049,0.2436650175,1.026021586
0.4,0.5201277661,0.8118197803,0.1050862049,0.2436650175,1.046260597
0,0.7660240952,0.6179430252,0.1766345673,0.01239890524,1
0.1,0.7660240952,0.6179430252,0.1766345673,0.01239890524,1.002778583
0.2,0.7660240952,0.6179430252,0.1766345673,0.01239890524,1.011114334
0.3,0.7660240952,0.6179430252,0.1766345673,0.01239890524,1.025007251
0.4,0.7660240952,0.6179430252,0.1766345673,0.01239890524,1.044457335
0,0.1207880385,0.5759643756,0.3715869597,0.7180518221,1
0.1,0.1207880385,0.5759643756,0.3715869597,0.7180518221,1.002287648
0.2,0.1207880385,0.5759643756,0.3715869597,0.7180518221,1.009150594
0.3,0.1207880385,0.5759643756,0.3715869597,0.7180518221,1.020588835
0.4,0.1207880385,0.5759643756,0.3715869597,0.7180518221,1.036602374
0,0.04981532295,0.6925480032,0.2816664479,0.662238408,1
0.1,0.04981532295,0.6925480032,0.2816664479,0.662238408,1.002527628
0.2,0.04981532295,0.6925480032,0.2816664479,0.662238408,1.010110512
0.3,0.04981532295,0.6925480032,0.2816664479,0.662238408,1.022748652
0.4,0.04981532295,0.6925480032,0.2816664479,0.662238408,1.040442048
0,0.2098004712,0.2317888146,0.3774802536,0.87164578,1
0.1,0.2098004712,0.2317888146,0.3774802536,0.87164578,1.001606361
0.2,0.2098004712,0.2317888146,0.3774802536,0.87164578,1.006425444
0.3,0.2098004712,0.2317888146,0.3774802536,0.87164578,1.014457248
0.4,0.2098004712,0.2317888146,0.3774802536,0.87164578,1.025701775
0,0.7533790659,0.338330312,0.2866944857,0.4855500539,1
0.1,0.7533790659,0.338330312,0.2866944857,0.4855500539,1.002699701
0.2,0.7533790659,0.338330312,0.2866944857,0.4855500539,1.010798805
0.3,0.7533790659,0.338330312,0.2866944857,0.4855500539,1.024297312
0.4,0.7533790659,0.338330312,0.2866944857,0.4855500539,1.043195222
0,0.612704201,0.1025686546,0.7650675349,0.1695432102,1
0.1,0.612704201,0.1025686546,0.7650675349,0.1695432102,1.002395323
0.2,0.612704201,0.1025686546,0.7650675349,0.1695432102,1.009581291
0.3,0.612704201,0.1025686546,0.7650675349,0.1695432102,1.021557904
0.4,0.612704201,0.1025686546,0.7650675349,0.1695432102,1.038325163
0,0.6571833949,0.4228550102,0.5939042376,0.1912626006,1
0.1,0.6571833949,0.4228550102,0.5939042376,0.1912626006,1.002731003
0.2,0.6571833949,0.4228550102,0.5939042376,0.1912626006,1.010924011
0.3,0.6571833949,0.4228550102,0.5939042376,0.1912626006,1.024579025
0.4,0.6571833949,0.4228550102,0.5939042376,0.1912626006,1.043696044
0,0.4465414925,0.6086261439,0.5919203216,0.2824982217,1
0.1,0.4465414925,0.6086261439,0.5919203216,0.2824982217,1.002609725
0.2,0.4465414925,0.6086261439,0.5919203216,0.2824982217,1.010438898
0.3,0.4465414925,0.6086261439,0.5919203216,0.2824982217,1.023487521
0.4,0.4465414925,0.6086261439,0.5919203216,0.2824982217,1.041755594
0,0.2074071045,0.7244860047,0.4410904262,0.4873823529,1
0.1,0.2074071045,0.7244860047,0.4410904262,0.4873823529,1.002619975
0.2,0.2074071045,0.7244860047,0.4410904262,0.4873823529,1.010479902
0.3,0.2074071045,0.7244860047,0.4410904262,0.4873823529,1.023579779
0.4,0.2074071045,0.7244860047,0.4410904262,0.4873823529,1.041919607
0,0.469440738,0.4747968859,0.4641994608,0.5819898377,1
0.1,0.469440738,0.4747968859,0.4641994608,0.5819898377,1.002504076
0.2,0.469440738,0.4747968859,0.4641994608,0.5819898377,1.010016306
0.3,0.469440738,0.4747968859,0.4641994608,0.5819898377,1.022536688
0.4,0.469440738,0.4747968859,0.4641994608,0.5819898377,1.040065223
0,0.692846392,0.3383346721,0.06424267699,0.6335348492,1
0.1,0.692846392,0.3383346721,0.06424267699,0.6335348492,1.002365382
0.2,0.692846392,0.3383346721,0.06424267699,0.6335348492,1.009461527
0.3,0.692846392,0.3383346721,0.06424267699,0.6335348492,1.021288436
0.4,0.692846392,0.3383346721,0.06424267699,0.6335348492,1.037846108
0,0.002947254319,0.7734857696,0.1612980079,0.6129388473,1
0.1,0.002947254319,0.7734857696,0.1612980079,0.6129388473,1.002716582
0.2,0.002947254319,0.7734857696,0.1612980079,0.6129388473,1.010866328
0.3,0.002947254319,0.7734857696,0.1612980079,0.6129388473,1.024449238
0.4,0.002947254319,0.7734857696,0.1612980079,0.6129388473,1.043465313
0,0.4446181785,0.07272959344,0.3237089802,0.8320081597,1
0.1,0.4446181785,0.07272959344,0.3237089802,0.8320081597,1.001651861
0.2,0.4446181785,0.07272959344,0.3237089802,0.8320081597,1.006607446
0.3,0.4446181785,0.07272959344,0.3237089802,0.8320081597,1.014866753
0.4,0.4446181785,0.07272959344,0.3237089802,0.8320081597,1.026429784
0,0.1928894462,0.3767325075,0.7989597885,0.4272347547,1
0.1,0.1928894462,0.3767325075,0.7989597885,0.4272347547,1.001790717
0.2,0.1928894462,0.3767325075,0.7989597885,0.4272347547,1.007162866
0.3,0.1928894462,0.3767325075,0.7989597885,0.4272347547,1.016116449
0.4,0.1928894462,0.3767325075,0.7989597885,0.4272347547,1.028651465
0,0.6942511373,0.62614629,0.03509164324,0.3531639257,1
0.1,0.6942511373,0.62614629,0.03509164324,0.3531639257,1.002791262
0.2,0.6942511373,0.62614629,0.03509164324,0.3531639257,1.011165046
0.3,0.6942511373,0.62614629,0.03509164324,0.3531639257,1.025121355
0.4,0.6942511373,0.62614629,0.03509164324,0.3531639257,1.044660186
0,0.4580465756,0.08696527391,0.3210666656,0.8243461481,1
0.1,0.4580465756,0.08696527391,0.3210666656,0.8243461481,1.001697796
0.2,0.4580465756,0.08696527391,0.3210666656,0.8243461481,1.006791185
0.3,0.4580465756,0.08696527391,0.3210666656,0.8243461481,1.015280165
0.4,0.4580465756,0.08696527391,0.3210666656,0.8243461481,1.027164739
0,0.1266320691,0.61310731,0.7762589965,0.07406561863,1
0.1,0.1266320691,0.61310731,0.7762589965,0.07406561863,1.001857033
0.2,0.1266320691,0.61310731,0.7762589965,0.07406561863,1.007428133
0.3,0.1266320691,0.61310731,0.7762589965,0.07406561863,1.016713298
0.4,0.1266320691,0.61310731,0.7762589965,0.07406561863,1.02971253
0,0.3025613311,0.5310574606,0.7843378983,0.1060597741,1
0.1,0.3025613311,0.5310574606,0.7843378983,0.1060597741,1.002067519
0.2,0.3025613311,0.5310574606,0.7843378983,0.1060597741,1.008270077
0.3,0.3025613311,0.5310574606,0.7843378983,0.1060597741,1.018607673
0.4,0.3025613311,0.5310574606,0.7843378983,0.1060597741,1.033080308
0,0.1783061182,0.2346996752,0.01127981047,0.9555081143,1
0.1,0.1783061182,0.2346996752,0.01127981047,0.9555081143,1.001501033
0.2,0.1783061182,0.2346996752,0.01127981047,0.9555081143,1.006004133
0.3,0.1783061182,0.2346996752,0.01127981047,0.9555081143,1.013509298
0.4,0.1783061182,0.2346996752,0.01127981047,0.9555081143,1.02401653
0,0.3590317548,0.3555646456,0.5992416638,0.6209504088,1
0.1,0.3590317548,0.3555646456,0.5992416638,0.6209504088,1.002106024
0.2,0.3590317548,0.3555646456,0.5992416638,0.6209504088,1.008424095
0.3,0.3590317548,0.3555646456,0.5992416638,0.6209504088,1.018954213
0.4,0.3590317548,0.3555646456,0.5992416638,0.6209504088,1.033696379
0,0.1885108053,0.220661834,0.7733742479,0.5636171608,1
0.1,0.1885108053,0.220661834,0.7733742479,0.5636171608,1.001567018
0.2,0.1885108053,0.220661834,0.7733742479,0.5636171608,1.006268071
0.3,0.1885108053,0.220661834,0.7733742479,0.5636171608,1.014103161
0.4,0.1885108053,0.220661834,0.7733742479,0.5636171608,1.025072286
0,0.2918932197,0.07131353307,0.7360036363,0.6066394116,1
0.1,0.2918932197,0.07131353307,0.7360036363,0.6066394116,1.001557413
0.2,0.2918932197,0.07131353307,0.7360036363,0.6066394116,1.006229653
0.3,0.2918932197,0.07131353307,0.7360036363,0.6066394116,1.01401672
0.4,0.2918932197,0.07131353307,0.7360036363,0.6066394116,1.024918614
0,0.2987989995,0.4351369677,0.6056148951,0.5954876792,1
0.1,0.2987989995,0.4351369677,0.6056148951,0.5954876792,1.002149921
0.2,0.2987989995,0.4351369677,0.6056148951,0.5954876792,1.008599685
0.3,0.2987989995,0.4351369677,0.6056148951,0.5954876792,1.019349292
0.4,0.2987989995,0.4351369677,0.6056148951,0.5954876792,1.034398742
0,0.6073267143,0.5694164542,0.5318667286,0.1550385332,1
0.1,0.6073267143,0.5694164542,0.5318667286,0.1550385332,1.002767007
0.2,0.6073267143,0.5694164542,0.5318667286,0.1550385332,1.011068027
0.3,0.6073267143,0.5694164542,0.5318667286,0.1550385332,1.02490306
0.4,0.6073267143,0.5694164542,0.5318667286,0.1550385332,1.044272108
0,0.04019644168,0.8907142425,0.376907336,0.2509048514,1
0.1,0.04019644168,0.8907142425,0.376907336,0.2509048514,1.002653796
0.2,0.04019644168,0.8907142425,0.376907336,0.2509048514,1.010615184
0.3,0.04019644168,0.8907142425,0.376907336,0.2509048514,1.023884164
0.4,0.04019644168,0.8907142425,0.376907336,0.2509048514,1.042460735
0,0.04470457105,0.5817239089,0.7596876165,0.2871820336,1
0.1,0.04470457105,0.5817239089,0.7596876165,0.2871820336,1.001866277
0.2,0.04470457105,0.5817239089,0.7596876165,0.2871820336,1.00746511
0.3,0.04470457105,0.5817239089,0.7596876165,0.2871820336,1.016796497
0.4,0.04470457105,0.5817239089,0.7596876165,0.2871820336,1.029860438
0,0.1100208788,0.448875143,0.6081068843,0.6454552885,1
0.1,0.1100208788,0.448875143,0.6081068843,0.6454552885,1.001912363
0.2,0.1100208788,0.448875143,0.6081068843,0.6454552885,1.007649451
0.3,0.1100208788,0.448875143,0.6081068843,0.6454552885,1.017211266
0.4,0.1100208788,0.448875143,0.6081068843,0.6454552885,1.030597805
0,0.4051323006,0.09417527415,0.6928207344,0.5890655878,1
0.1,0.4051323006,0.09417527415,0.6928207344,0.5890655878,1.001814657
0.2,0.4051323006,0.09417527415,0.6928207344,0.5890655878,1.007258628
0.3,0.4051323006,0.09417527415,0.6928207344,0.5890655878,1.016331913
0.4,0.4051323006,0.09417527415,0.6928207344,0.5890655878,1.029034512
0,0.9514612333,0.09860897802,0.2423002647,0.1621368952,1
0.1,0.9514612333,0.09860897802,0.2423002647,0.1621368952,1.002858447
0.2,0.9514612333,0.09860897802,0.2423002647,0.1621368952,1.01143379
0.3,0.9514612333,0.09860897802,0.2423002647,0.1621368952,1.025726027
0.4,0.9514612333,0.09860897802,0.2423002647,0.1621368952,1.04573516
0,0.2463250246,0.6194347196,0.6502255077,0.3644604225,1
0.1,0.2463250246,0.6194347196,0.6502255077,0.3644604225,1.002328483
0.2,0.2463250246,0.6194347196,0.6502255077,0.3644604225,1.009313931
0.3,0.2463250246,0.6194347196,0.6502255077,0.3644604225,1.020956344
0.4,0.2463250246,0.6194347196,0.6502255077,0.3644604225,1.037255722
0,0.2781503948,0.7948169501,0.4319624272,0.3229656874,1
